id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
VgNt0SSX,FALSE,1.50377E+12,1.50377E+12,38,mate,black,15+15,taranga,1293,vikrant_dalvi,1466,e4 e5 Nf3 d6 Bc4 Be6 Bxe6 fxe6 d3 Nc6 O-O d5 exd5 exd5 Re1 Nf6 Nxe5 Nxe5 Rxe5+ Be7 Bg5 Qd6 Bf4 O-O-O Rg5 Qxf4 Rxg7 Bd6 Qd2 Qxh2+ Kf1 Qh1+ Ke2 Rde8+ Kf3 Qh5+ g4 Qh3#,C41,Philidor Defense #3,5
UvqLtnPM,TRUE,1.50376E+12,1.50376E+12,59,mate,white,7+2,xapoh,1500,taranga,1299,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4 Qf3 Qxe5 Nc3 Nf6 O-O Bg4 Qe3 Bc5 Qe1 Qf4 d4 Bxd4 Bxf4 Bxc3 bxc3 O-O e5 Rfe8 h3 Bf5 Qe2 Nd5 g3 Nxc3 Qf3 Nd5 Rab1 Bxh3 Rfe1 Bf5 Rxb7 Bxc2 Rc1 Ba4 Qa3 Rab8 Rxb8 Rxb8 Qxa4 Nxf4 gxf4 Rb6 Rxc6 Rb1+ Kg2 Rb6 Rxb6 cxb6 Qe8#,C68,Ruy Lopez: Exchange Variation,7
1b0kpInt,TRUE,1.50375E+12,1.50375E+12,111,mate,white,7+2,taranga,1288,jamila1234,1232,e4 c6 d4 e6 Nf3 d5 exd5 cxd5 Nc3 Bd7 Bb5 Nc6 Bf4 a6 Ba4 b5 Bb3 Bc8 a3 Bd6 Bxd6 Qxd6 O-O b4 axb4 Nxb4 Ne5 Nf6 Nd3 a5 Nxb4 axb4 Rxa8 O-O Nb5 Qc6 Rxc8 Rxc8 Na7 Qc7 Nxc8 Qxc8 Qd3 g6 c3 bxc3 bxc3 Kg7 c4 dxc4 Bxc4 Qd8 Rd1 e5 dxe5 Qxd3 exf6+ Kxf6 Rxd3 g5 Rh3 Kg6 Bd3+ f5 Rf3 g4 Rxf5 Kh6 Rf4 Kg5 Ra4 h6 h3 gxh3 gxh3 Kf6 Rh4 Kg7 Bf5 Kf6 Rf4 Kg7 Rh4 Kf6 Rxh6+ Kxf5 Ra6 Kg5 Kh2 Kf4 h4 Kg4 Rh6 Kf5 h5 Kg5 Rh8 Kf6 h6 Ke5 h7 Kf6 Rf8+ Kg7 h8=Q+ Kg6 Rf6+ Kg5 Qh6+ Kg4 Rf4#,B12,Caro-Kann Defense,3
dJEtAQp7,TRUE,1.50375E+12,1.50375E+12,28,resign,black,7+2,taranga,1289,hknight_chess,2108,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3 Be7 d4 exd4 Nxd4 Nxd4 Qxd4 O-O Nd5 Nxd5 Qxd5 c6 Qd3 Qa5+ Bd2 Qxa4 O-O Bf6 Qc3 Bxc3,C77,Ruy Lopez: Morphy Defense |  Tarrasch Variation,9
ZPHBiKBY,FALSE,1.50374E+12,1.50374E+12,101,outoftime,white,7+2,blassterkal,1431,taranga,1289,e4 e5 d4 exd4 Qxd4 Nc6 Qd5 Nf6 Qc4 d6 Bg5 h6 Bxf6 Qxf6 Nc3 Be6 Qb5 a6 Qxb7 Rd8 Qxc6+ Bd7 Qxc7 Be7 Nd5 Qe6 f3 Rc8 Qxc8+ Bxc8 Nc7+ Kd8 Nxe6+ Bxe6 O-O-O Bxa2 Bxa6 Kc7 b3 Ra8 Bc4 f6 Kb2 g6 Ra1 f5 exf5 Bf6+ Kc1 Bxa1 fxg6 Bd4 Ne2 Be3+ Kb2 Bg5 h4 Bf6+ Kc1 Bxb3 Bxb3 Ra1+ Kd2 Rxh1 g7 Bxg7 Nf4 Rxh4 Ne6+ Kd7 Nxg7 Rh2 Nf5 Rxg2+ Ke3 h5 Kf4 h4 Nxh4 Rh2 Nf5 Rh1 Kg5 Rf1 f4 Rg1+ Kf6 Rf1 Be6+ Kc6 Nd4+ Kc5 Nb3+ Kb4 Kf5 Rf2 Nd4 Kc3 Nb5+ Kxc2 Nxd6,C22,Center Game: Normal Variation,6
I8odmGjb,FALSE,1.50374E+12,1.50374E+12,15,mate,white,7+2,striker123,1806,taranga,1289,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 f6 Bc4 b6 Qd5 Ne7 Qf7#,C45,Scotch Game,7
DijZlfMy,FALSE,1.50374E+12,1.50374E+12,42,resign,white,7+2,taranga,1289,yugesh_naidu,1311,e4 e5 Nf3 d6 Bc4 Nf6 Nc3 Nc6 Ng5 Qe7 Nxf7 Rg8 Nxd6+ cxd6 Bxg8 Nxg8 d3 Nf6 Be3 h6 d4 exd4 Bxd4 Nxe4 O-O Nxc3 Bxc3 b6 Re1 Ne5 Bxe5 dxe5 Qd5 Rb8 Rxe5 Qxe5 Qxe5+ Be7 Qxb8 a5 Qxc8+ Kf7,C41,Philidor Defense #3,5
LyRqbD4d,FALSE,1.50374E+12,1.50374E+12,118,resign,black,7+2,blassterkal,1431,taranga,1289,e3 e5 d4 exd4 exd4 Nf6 Nf3 Nc6 Nc3 Bb4 a3 Ba5 Bb5 a6 Bxc6 dxc6 Qe2+ Be6 Bg5 O-O O-O-O h6 Bxf6 Qxf6 b4 Bb6 Ne5 Qg5+ Qd2 f6 Nd7 Bxd7 Qxg5 hxg5 d5 cxd5 Nxd5 Bc6 Nxb6 cxb6 f3 g4 fxg4 Bxg2 Rhg1 Bf3 Rd3 Be4 Re3 Rae8 Rge1 Bc6 Rxe8 Rxe8 Rxe8+ Bxe8 Kd2 Kh7 Ke3 Bd7 Kf4 Kg6 h4 a5 g5 fxg5+ hxg5 Bf5 c3 axb4 cxb4 Bb1 a4 Kf7 a5 bxa5 bxa5 Bd3 Ke5 Bb5 Kf4 Ba6 Kf5 g6+ Ke5 Ke7 Kf4 Ke6 Ke4 Kd6 Kd4 Kc6 Kc3 Kb5 Kb3 Kxa5 Ka3 Kb5 Kb3 Kc5 Kc3 Kd5 Kd2 Ke5 Ke3 Kf5 Kf3 Kxg5 Kg3 b5 Kf3 b4 Ke3 b3 Kd2 b2 Kc3 b1=Q,A40,Englund Gambit Declined |  Reversed French,3
CvakmVNb,FALSE,1.50374E+12,1.50374E+12,34,resign,black,7+2,taranga,1289,andreas636,1484,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 Ng5 O-O Nxf7 Rxf7 Bxf7+ Kxf7 Nc3 d5 Re1 Kg8 d3 dxe4 Nxe4 Nxe4 Rxe4 Bf5 Rc4 Bb6 c3 Qxd3 Qb3 Be6 Rd4 Nxd4 cxd4 Bxb3,C50,Giuoco Piano,6
O037dETy,FALSE,1.50374E+12,1.50374E+12,60,resign,black,7+2,taranga,1289,armourbuddy,1810,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Nc3 a6 Bc4 e6 Bf4 Nc6 Nxc6 bxc6 Kf1 Ne7 Ke2 d5 exd5 cxd5 Bb3 O-O Re1 a5 Nb5 Ba6 c4 dxc4 Bxc4 Qxd1+ Raxd1 Nf5 Kf1 Nd4 Nxd4 Bxc4+ Kg1 Bxa2 Nb5 Bd5 Nc7 Rad8 Nxd5 Rxd5 Bd6 Rxd1 Rxd1 Rd8 Kf1 Bf8 Ke1 Bxd6 Ra1 Rb8 Rxa5 Bb4+ Kd1 Bxa5,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5
CxQlHSnq,FALSE,1.50374E+12,1.50374E+12,66,resign,black,7+2,striker123,1806,taranga,1289,e4 e5 Nf3 Nc6 d4 d6 dxe5 Nxe5 Nxe5 dxe5 Qxd8+ Kxd8 Nc3 Nf6 a3 Bc5 Bc4 Ng4 O-O Nxf2 Rxf2 Bxf2+ Kxf2 Be6 Bxe6 fxe6 b3 Rf8+ Kg1 Ke7 Bb2 Rad8 Rd1 Rxd1+ Nxd1 Rd8 Ne3 Rd2 Bxe5 Re2 Bf4 Kf7 Kf1 Rd2 Ke1 Rd4 Bxc7 Rxe4 Ke2 Ke8 Bb8 a6 Ba7 Rh4 h3 h5 Kd3 g5 Bb8 g4 Bg3 gxh3 Bxh4 h2 Bf2 h1=Q,C44,Scotch Game,5
Q0jogkvi,FALSE,1.50368E+12,1.50368E+12,21,outoftime,white,5+8,taranga,1289,snapper,1500,e4 e5 Nf3 d6 Bc4 h6 Nc3 Bg4 h3 Bh5 d3 c6 Be3 Nf6 O-O a5 d4 a4 dxe5 Nfd7 exd6,C41,Philidor Defense #3,5
QurxyQkA,TRUE,1.50367E+12,1.50367E+12,73,mate,white,15+1,moon50,1409,taranga,1297,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 d6 a3 Na5 Ba2 Bg4 O-O Nf6 h3 Bh5 Re1 Be7 d3 O-O Nc3 h6 Nd5 c6 Nxf6+ Bxf6 d4 exd4 Qd2 c5 e5 dxe5 Nxe5 Bxe5 Rxe5 Bg6 Rxc5 Rb8 Rd5 Qe7 Rxd4 Rbd8 Rxd8 Rxd8 Qxa5 Rd1+ Kh2 Qd6+ g3 Qd7 Qxa6 Bxc2 Qa8+ Kh7 Qf3 Qd4 Be3 Qd3 Rxd1 Bxd1 Qxf7 Qc2 Qg8+ Kg6 Bf7+ Kf6 Bd4+ Kg5 Qxg7+ Kf5 Qg6#,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
mJ9VpdxV,TRUE,1.50366E+12,1.50367E+12,159,mate,white,15+1,taranga,1280,moon50,1485,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 d3 d6 Be3 Be7 O-O O-O Qd2 Re8 a3 Bg4 Qe2 a6 h3 Bh5 b4 Qd7 b5 Nd4 Qd2 Bxf3 Bxd4 exd4 gxf3 dxc3 Qxc3 Qxh3 bxa6 bxa6 d4 Red8 Qb3 d5 exd5 Bd6 f4 Qxb3 Bxb3 Bxf4 c4 Re8 Ba4 Re2 Bc6 Rb8 Rfe1 Rc2 c5 Bd2 Ba4 Rcb2 Re2 Bc3 Rxb2 Bxb2 Rb1 Nxd5 Bc6 Nc3 Re1 Bxa3 Ra1 Bb2 Rxa6 Ne4 Bxe4 Bxd4 Rc6 Rb7 Ra6 Bxc5 Bxb7 g5 Rxh6 Kg7 Rh5 Kg6 Rh8 f5 Rc8 Bd6 Rg8+ Kf6 Bc8 c6 Rd8 Be7 Rd1 c5 Rc1 f4 Ra1 Bd6 Ra6 Ke5 Bf5 f3 Bg4 Be7 Re6+ Kf4 Rxe7 Kxg4 Rc7 Kf4 Rxc5 g4 Kh2 g3+ fxg3+ Ke3 Rc8 f2 Rf8 Ke2 Rxf2+ Kxf2 g4 Kf3 g5 Kf4 g6 Kf5 g7 Kf6 g8=Q Ke5 Qf7 Kd4 Qe6 Kc3 Qd5 Kc2 Qd4 Kb1 Qc3 Ka2 Qb4 Ka1 Kg2 Ka2 Kf2 Ka1 Ke2 Ka2 Kd2 Ka1 Kc2 Ka2 Qb1+ Ka3 Qb3#,C55,Italian Game: Anti-Fried Liver Defense,6
edYOVb5F,FALSE,1.5036E+12,1.5036E+12,74,resign,white,15+0,taranga,1280,italiantranslator,1211,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 e6 Nf3 Qa5 d3 c5 Bd2 c4 Nd5 exd5 Bxa5 Nc6 Bc3 Nf6 dxc4 dxc4 Bxc4 Na5 Bxa5 b6 Bb4 a5 Bxf8 Rxf8 Bb5+ Nd7 Bxd7+ Kd8 Bc6+ Kc7 Bxa8 Bb7 Bxb7 Kxb7 Qe2 f5 Qe5 g5 Nxg5 h5 Qe7+ Kc6 Qxf8 f4 Qxf4 b5 Qh4 Kc5 Qxh5 b4 Ne6+ Kd6 Qxa5 Kxe6 Qxb4 Kd5 a4 Ke5 a5 Kf6 a6 Ke6 a7 Kd7 a8=Q Kc7 Qbb7+ Kd6,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
GstYv2mJ,FALSE,1.5036E+12,1.5036E+12,28,mate,black,15+0,italiantranslator,1211,taranga,1280,h4 e5 a4 d5 b4 Nc6 b5 Na5 g4 a6 b6 cxb6 g5 b5 axb5 axb5 Nc3 f6 Nxb5 fxg5 Nd6+ Bxd6 hxg5 Qxg5 Bh3 Bxh3 Rxh3 Qxg1#,A00,Crab Opening,3
dFQ5D7CS,TRUE,1.50358E+12,1.50358E+12,112,mate,black,10+0,taranga,1281,naoufel,1765,e4 e5 Nf3 d6 Bc4 Be7 d3 Nf6 Ng5 O-O Nxf7 Rxf7 Bxf7+ Kxf7 O-O Nc6 Nc3 Kg8 Be3 Bd7 d4 exd4 Bxd4 Nxd4 Qxd4 c5 Qc4+ Kh8 Nd5 Nxd5 Qxd5 Bc6 Qf5 Bf6 Rfe1 Qf8 e5 Bxe5 Qxf8+ Rxf8 c3 a6 Rac1 b5 c4 b4 Rb1 a5 a3 b3 Re3 a4 g4 Bd4 Rg3 Bxf2+ Kf1 Bxg3+ Ke2 Bxh2 Kd3 Be5 Kd2 Be4 Re1 Bc2 Kc1 Bd3 g5 Rf1 Rxf1 Bxf1 Kd1 Bf4 Ke1 Bxc4 Kf2 Bc1 Kg3 Bxb2 Kg4 Bxa3 Kh5 b2 g6 hxg6+ Kxg6 b1=Q+ Kh5 Bc1 Kg4 Be2+ Kh4 Qf5 Kg3 Bf4+ Kf2 a3 Kxe2 Bd2 Kxd2 a2 Kc1 a1=Q+ Kd2 Qa4 Kc3 Qh3+ Kb2 Qab3+ Ka1 Qh1#,C41,Philidor Defense #4,6
2FpFvoMt,TRUE,1.50351E+12,1.50351E+12,104,resign,black,15+1,taranga,1288,moon50,1454,e4 e5 Nf3 Nf6 Bb5 g6 Nxe5 c6 Bc4 d5 exd5 cxd5 Bb5+ Bd7 Bxd7+ Nbxd7 Nxd7 Qxd7 Qe2+ Be7 O-O O-O Re1 Rfe8 Nc3 Bf8 Qd1 Re6 Rxe6 Qxe6 Nb5 Re8 h3 a6 Nc7 Qe1+ Qxe1 Rxe1+ Kh2 Re2 f3 Bd6+ Kg1 Bxc7 b3 Be5 Rb1 Bg3 Bb2 Rxd2 Bxf6 Rxc2 a4 Bf2+ Kh1 d4 Rd1 Rb2 Bxd4 Bxd4 Rxd4 Rxb3 Rd8+ Kg7 Rd5 b5 axb5 axb5 h4 b4 h5 Rb1+ Kh2 b3 hxg6 hxg6 f4 b2 Rb5 f5 Rb7+ Kf6 Rb6+ Kg7 Kh3 Kh6 g4 Rh1+ Kg3 b1=Q Rxb1 Rxb1 gxf5 gxf5 Kf3 Kg6 Ke3 Kh5 Kd4 Kg4 Ke5 Rf1 Ke6 Rxf4,C42,Petrov's Defense,4
cywOBEY5,TRUE,1.50351E+12,1.50351E+12,40,mate,black,15+1,moon50,1560,taranga,1270,d4 d5 c4 Nc6 Nc3 Nf6 e3 e6 Nf3 Bb4 Bd2 Bxc3 Bxc3 dxc4 Bxc4 Ne4 O-O Nxc3 bxc3 O-O Ne5 Nxe5 dxe5 Bd7 Qf3 Bc6 Qg4 b5 Bd3 Qxd3 Rac1 Qd5 Rfd1 Qxa2 f4 a5 f5 exf5 Qxf5 Qxg2#,D07,Queen's Gambit Refused: Chigorin Defense #2,5
pnU8dLUx,TRUE,1.50351E+12,1.50351E+12,44,mate,black,15+1,taranga,1274,moon50,1534,e4 e5 Nf3 c5 d4 Nc6 dxe5 d6 exd6 Bxd6 Bg5 Nf6 Bc4 Be6 Bxe6 fxe6 Nc3 e5 Nd5 Be7 Nxe7 Qxe7 Qd5 Rd8 Qc4 h6 Bxf6 Qxf6 Qxc5 Rd6 O-O O-O Rad1 Rxd1 Rxd1 Nd4 Nxd4 Qxf2+ Kh1 exd4 Qxd4 Qxd4 Rxd4 Rf1#,B27,Sicilian Defense: Jalalabad Variation,4
lE65efFF,TRUE,1.50351E+12,1.50351E+12,150,draw,draw,15+1,taranga,1259,moon50,1663,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 d3 Bc5 Qe2 d6 Be3 O-O Bxc5 dxc5 Bb5 Bg4 h3 Bh5 Qe3 Re8 Bxc6 bxc6 Qxc5 Qd7 Nxe5 Qd6 d4 Qxc5 dxc5 Rxe5 O-O Rxc5 Rfe1 Re8 f3 Bg6 Re2 Rc4 Rae1 c5 e5 Nd7 Ne4 Rxe5 Nc3 f6 g3 Bf5 f4 Rxe2 Rxe2 Bxh3 Re8+ Kh7 Rc8 Nb6 Rxc7 a5 Rb7 Na4 Nxa4 Rxa4 Rb5 c4 b3 c3 bxa4 Be6 Rxa5 Bxa2 Rc5 Bb1 Rxc3 f5 a5 Ba2 a6 Bd5 a7 Kg6 Rc5 Be4 Re5 Bf3 Re8 Kh5 a8=Q Bxa8 Rxa8 Kg4 Rg8 g5 Rg7 Kxg3 fxg5 hxg5 Rxg5+ Kf4 c4 Ke4 c5 Kd5 c6 Kxc6 Rxf5 Kd6 Kf2 Ke6 Ra5 Kd6 Ke3 Kc6 Kd4 Kb6 Rh5 Kc6 Rd5 Kb6 Kc4 Kc6 Kd4 Kb6 Rc5 Ka6 Kc4 Kb6 Kb4 Ka6 Rc6+ Kb7 Kc5 Ka7 Kd6 Kb7 Rc1 Kb6 Rb1+ Ka5 Kc5 Ka4 Rb4+ Ka3 Kc4 Ka2 Kc3 Ka3 Kc2 Kxb4,C55,Italian Game: Anti-Fried Liver Defense,6
bCVL4bZl,TRUE,1.50341E+12,1.50341E+12,60,mate,black,10+0,trotil45,1614,taranga,1238,d4 d5 Bf4 Nf6 Nf3 c6 e3 e6 Ne5 Nbd7 Nd2 Nxe5 dxe5 Nd7 Nf3 Qb6 a3 Qxb2 Nd2 a5 Nb3 a4 Rb1 Qxa3 e4 axb3 Bc1 Qb4+ Bd2 Qxe4+ Qe2 Qxc2 Qd1 Qe4+ Qe2 Qxb1+ Qd1 Qe4+ Be2 b2 O-O Ra1 Qxa1 bxa1=Q Rxa1 Qxe2 Be3 Nxe5 h3 Nc4 Rf1 Bd6 Rc1 Nxe3 fxe3 Qxe3+ Kf1 Bg3 Rb1 Qf2#,D02,Queen's Pawn Game: London System,5
WUyPeYW8,TRUE,1.5034E+12,1.50341E+12,37,mate,white,10+0,taranga,1221,hsanderr,1417,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Bd3 Nh6 Bxh6 Qxb2 Bc1 Qxa1 Qc2 cxd4 cxd4 Nb4 Bb5+ Bd7 Bxd7+ Kxd7 Qa4+ Nc6 Qb3 Nxd4 Qxb7+ Ke8 Qxa8+ Ke7 Ba3+ Kd7 Qb7+ Ke8 Qc8#,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11
xRY7h8aS,TRUE,1.50334E+12,1.50334E+12,88,outoftime,black,10+0,taranga,1222,madara21,1732,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nxc6 bxc6 b4 Nf6 b5 Qa5+ Bd2 Qb6 bxc6 Qxc6 Bd3 Nxe4 Bxe4 Qxe4+ Qe2 Qxg2 Qf1 Qe4+ Qe2 Qxc2 Nc3 g6 Qf3 Rb8 Qc6+ Bd7 Qc7 Rb2 Be3 Bg7 Nd5 Rb1+ Rxb1 Qxb1+ Qc1 Qxa2 Nc7+ Kf8 O-O Be5 Rd1 Qa4 Qd2 Qg4+ Kf1 Bxh2 Bd4 Rg8 Bxa7 Qg1+ Ke2 Bg4+ Kd3 Qxd1 Qxd1 Bxd1 Kd2 Bf3 Ke3 Bc6 Na8 Kg7 Nb6 h5 Nc4 h4 Bd4+ f6 Na5 Ba8 Nc4 h3 Nb6 Bg2 Na4 g5 Nb6 Bf4+ Ke2 h2,B32,Sicilian Defense: Open #3,7
92UGyHOr,TRUE,1.5033E+12,1.50331E+12,113,mate,white,10+0,hallowdance,1232,taranga,1234,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4 Nf3 Qxe4+ Qe2 Qxe2+ Kxe2 Nf6 d4 c5 c3 cxd4 cxd4 Bb4 Rd1 O-O a3 Re8+ Kf1 Bd6 Nc3 Ng4 h3 Nh2+ Nxh2 Bxh2 d5 Re5 g3 Rf5 Kg2 Rf6 Kxh2 Rxf2+ Kg1 Rf3 Rf1 Rxf1+ Kxf1 Bxh3+ Kg1 Rd8 Bf4 c6 d6 g5 Kh2 gxf4 Kxh3 fxg3 Rd1 Kg7 Kxg3 Kf6 Ne4+ Ke5 Ng5 Kf6 Nxh7+ Kg6 Rh1 Rh8 d7 Rg8 Kg4 Kg7 Ng5 Kf6 Rh6+ Ke5 Rh7 f6 Re7+ Kd6 Re8 Rxg5+ Kf4 Re5 d8=Q+ Kc5 Rxe5+ fxe5+ Kxe5 Kc4 Qb8 Kb3 Qxb7+ Ka2 Qxa6 Kxb2 Qxc6 Kxa3 Qc1+ Kb3 Kd4 Kb4 Qc4+ Ka5 Qb3 Ka6 Kc5 Ka7 Kc6 Ka8 Qb7#,C68,Ruy Lopez: Exchange Variation,7
UqxaqU7R,TRUE,1.5031E+12,1.50311E+12,55,mate,white,20+5,taranga,1240,kingofchess2017,1219,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 Qe7 Qxe4 Nc6 d4 d6 Nc3 f5 Qd5 dxe5 dxe5 Nxe5 Bd3 Nxd3+ Kd2 Nxf2 Re1 Ne4+ Nxe4 c6 Nd6+ Kd7 Nxb7+ Kc7 Rxe7+ Bxe7 Qe5+ Kxb7 Qxe7+ Kb6 Qxg7 Bb7 Kd1 Rad8+ Bd2 Rhg8 Qxh7 Rxg2 Qxf5 Rg1+ Ke2 Rxa1 Ba5+ Ka6 Bxd8 Rxa2 Qg4 Rxb2 Qa4#,C42,Russian Game: Damiano Variation |  Kholmov Gambit,8
TTzZc8gW,TRUE,1.50294E+12,1.50294E+12,135,mate,white,10+0,harrygz,1590,dbschultz,1600,c4 e5 Nc3 Nf6 g3 Bc5 Bg2 O-O e3 a6 Nge2 c6 d4 exd4 exd4 Bb4 O-O d5 c5 Bg4 h3 Bh5 g4 Bg6 f4 Be4 Qb3 Bxg2 Kxg2 Ba5 Qxb7 Nbd7 Qxc6 Rc8 Qxa6 Bb4 a3 Nb8 Qd3 Ba5 b4 Bc7 g5 Ng4 Qf3 Nh2 Kxh2 g6 Nxd5 Nc6 Nf6+ Kg7 Qxc6 Bxf4+ Nxf4 Rxc6 d5 Rxf6 Bb2 Qe7 Bxf6+ Qxf6 gxf6+ Kxf6 d6 Ke5 Rfe1+ Kxf4 d7 Kf3 Rad1 Rd8 Re8 Rxd7 Rxd7 f5 Rd4 f4 Rxf4+ Kxf4 Re7 g5 Rxh7 Ke4 Rh5 Kd5 Rxg5+ Kc4 Rg4+ Kb3 Rg3+ Ka4 Rf3 Kb5 Rf6 Ka4 Rb6 Kxa3 Kg2 Kb3 Kf3 Kc4 Ke4 Kc3 c6 Kc4 c7 Kb3 b5 Kb4 Rc6 Kxb5 Rc1 Kb6 c8=N+ Kb7 Ne7 Kb6 Kd5 Kb7 Kd6 Kb6 Rb1+ Ka5 Kc6 Ka4 Kc5 Ka3 Kc4 Ka2 Rb8 Ka3 Ng6 Ka4 Ra8#,A22,English Opening: Carls-Bremen System,5
F7oADKYb,TRUE,1.50224E+12,1.50224E+12,137,draw,draw,10+0,rinoooo,1568,dbschultz,1617,e4 e5 Nf3 Nc6 Bc4 Na5 Bxf7+ Kxf7 Nxe5+ Ke8 Qh5+ g6 Nxg6 Nf6 Qxa5 Rg8 Qe5+ Be7 Nxe7 Ng4 Qh5+ Kxe7 Qxg4 Rxg4 h3 Rxe4+ Kf1 d6 d3 Rd4 Be3 Rd5 Nc3 Rh5 h4 Qd7 Re1 b6 f3 Bb7 g4 Re5 d4 Re6 d5 Ba6+ Kf2 Re5 f4 Rxe3 Rxe3+ Kf8 f5 c6 Rhe1 h5 Re7 Qxe7 Rxe7 Kxe7 g5 Rf8 f6+ Kf7 Ne4 Re8 Nxd6+ Kg6 Nxe8 Kf7 Nd6+ Kf8 f7 cxd5 g6 d4 Ne4 d3 cxd3 Bxd3 Nf6 Bxg6 Nd7+ Kxf7 Ne5+ Kf6 Nxg6 Kxg6 Kf3 Kf5 b3 a5 a3 b5 Kg3 Kg6 Kf4 Kf6 Ke4 Ke6 Kf4 b4 axb4 axb4 Kg5 Kd5 Kxh5 Kd4 Kg5 Kc3 h5 Kxb3 h6 Ka3 h7 b3 h8=Q b2 Qc3+ Ka2 Qc4+ Ka1 Qa4+ Kb1 Kf4 Kc1 Qc4+ Kb1 Ke3 Ka1 Kd2 b1=Q Qc3+ Ka2 Qc2+ Qxc2+ Kxc2,C50,Italian Game,5
GoYkQEoS,TRUE,1.50198E+12,1.50198E+12,97,outoftime,white,10+0,dbschultz,1500,nienkotter,1358,e4 e5 Nf3 Nc6 Nc3 Nf6 d3 Bc5 Bg5 O-O a3 Nd4 b4 Nxf3+ Qxf3 Be7 Nd5 Nxd5 Bxe7 Nxe7 Qe3 d6 d4 Ng6 Bc4 exd4 Qxd4 Nf4 O-O Ne2+ Bxe2 Be6 Rad1 Qf6 e5 dxe5 Qe3 b6 Bd3 Bf5 Be2 Bxc2 Rc1 Qf5 Bd1 Bxd1 Rcxd1 f6 Rd5 c6 Rd6 Rac8 a4 c5 bxc5 Rxc5 Rc1 Rxc1+ Qxc1 Kf7 Qc7+ Kg6 Rd1 Rf7 Qc3 Rd7 Rf1 Rd4 Qg3+ Qg5 Qf3 Rxa4 g3 a5 h4 Qf5 Qe3 Re4 Qd3 a4 f3 Rd4 Qe2 a3 g4 Qe6 h5+ Kf7 Rd1 Rxd1+ Qxd1 a2 Kg2 b5 Kg3 b4 Qa1,C46,Four Knights Game,6
DszY6Pr4,FALSE,1.50345E+12,1.50345E+12,33,resign,black,10+2,thegrim123321,1384,robin512,1325,e4 d6 Nf3 Nf6 g3 Nbd7 Nc3 e5 Bg2 Be7 d4 c6 dxe5 dxe5 Bg5 h6 Bxf6 Bxf6 O-O Qc7 Bh3 Nf8 Qd2 Bxh3 Rfe1 Rd8 Qe3 g5 Rad1 Ng6 Rxd8+ Bxd8 Qd3,B07,Pirc Defense #4,2
FhJcOzZW,FALSE,1.50344E+12,1.50344E+12,29,resign,black,30+0,thegrim123321,1384,jdominguez,1265,Nf3 d5 d3 e6 Nc3 Nc6 e4 Bb4 exd5 exd5 d4 Qe7+ Qe2 Nf6 Bd2 O-O a3 Bxc3 Bxc3 Ne4 g3 Bg4 Bg2 a6 O-O Rfe8 Rfe1 b5 Nd2,A06,Zukertort Opening: Old Indian Attack,3
kKFslhlg,FALSE,1.50344E+12,1.50344E+12,55,resign,black,2+10,thegrim123321,1384,sam7neeee,1950,Nf3 c5 g3 e6 Bg2 h5 e4 a6 d3 b5 e5 Bb7 Bg5 Qc7 Nbd2 Nc6 d4 Nxd4 Nxd4 Bxg2 Rg1 cxd4 Rxg2 Qxe5+ Qe2 Qxg5 Nf3 Qd5 Rd1 Bc5 a3 Ne7 b4 Bb6 g4 h4 h3 Ng6 g5 Nf4 Qe5 Nxg2+ Ke2 Qc4+ Kd2 Qc3+ Kc1 Qxf3 Qxg7 O-O-O Qxf7 Qxf7 Rxd4 Bxd4 g6,A04,Zukertort Opening: Sicilian Invitation,2
